sequence_uid,sequence_name,dataset,source_split,cell_id,cell_uid,cell_generation,cell_end_reason,cell_lifetime_frames,cell_n_spots,CIRCULARITY,SOLIDITY,ELLIPSE_ASPECTRATIO,shape_radius_cv,shape_area_ratio,shape_reconstruction_area_ratio,shape_contour_centroid_dx,shape_contour_centroid_dy,AREA,PERIMETER,RADIUS,ELLIPSE_MAJOR,ELLIPSE_MINOR,shape_mean_radius,shape_r_norm_000,shape_r_norm_001,shape_r_norm_002,shape_r_norm_003,shape_r_norm_004,shape_r_norm_005,shape_r_norm_006,shape_r_norm_007,shape_r_norm_008,shape_r_norm_009,shape_r_norm_010,shape_r_norm_011,shape_r_norm_012,shape_r_norm_013,shape_r_norm_014,shape_r_norm_015,shape_r_norm_016,shape_r_norm_017,shape_r_norm_018,shape_r_norm_019,shape_r_norm_020,shape_r_norm_021,shape_r_norm_022,shape_r_norm_023,shape_r_norm_024,shape_r_norm_025,shape_r_norm_026,shape_r_norm_027,shape_r_norm_028,shape_r_norm_029,shape_r_norm_030,shape_r_norm_031,shape_r_norm_032,shape_r_norm_033,shape_r_norm_034,shape_r_norm_035,shape_r_norm_036,shape_r_norm_037,shape_r_norm_038,shape_r_norm_039,shape_r_norm_040,shape_r_norm_041,shape_r_norm_042,shape_r_norm_043,shape_r_norm_044,shape_r_norm_045,shape_r_norm_046,shape_r_norm_047,shape_r_norm_048,shape_r_norm_049,shape_r_norm_050,shape_r_norm_051,shape_r_norm_052,shape_r_norm_053,shape_r_norm_054,shape_r_norm_055,shape_r_norm_056,shape_r_norm_057,shape_r_norm_058,shape_r_norm_059,shape_r_norm_060,shape_r_norm_061,shape_r_norm_062,shape_r_norm_063,preterminal_spots,is_observed_division
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,5,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell5,0,death,42,42,0.898819388477271,0.9816368944107928,1.3763484361738068,0.12123752569675679,1.0000000017268025,1.0001064364643402,6.94721484131576e-06,-3.589707541064868e-06,632.2560975609756,94.01765805866876,14.18482486530648,16.84418460027981,12.244405635211013,14.081865380449992,1.169798310210065,1.1505781005068523,1.132022168578171,1.0961224393146793,1.0732333398446805,1.0591985597843077,1.0421871034110464,1.0232363532229167,0.995584694350638,0.9633210432238695,0.9357722110864592,0.9161986272509505,0.8947178445211271,0.8730729353137132,0.8631084328744469,0.8572418108219053,0.854673007639443,0.8562147660953242,0.8602240041988652,0.8660432827181932,0.878214609332201,0.894533890049632,0.9075605287784483,0.934446302855887,0.9643089945723371,0.9931479329016151,1.0234826686905651,1.0634123566674023,1.1010038910842523,1.1375433642689774,1.1640588277723731,1.1715200238111543,1.1727539824276436,1.168404297130864,1.1609422840723178,1.1293585998256033,1.1116410377548962,1.0881540179252625,1.0629800616241083,1.0303894906509212,0.9907823844653804,0.9498342929816828,0.9179487446459328,0.8890826963796848,0.8614921351758446,0.836084626069883,0.82952644912208,0.8265111068399941,0.8251847159571764,0.8346409259772882,0.845112771522708,0.8598577234803176,0.8799935259470125,0.9042818110163618,0.9377165916489392,0.9639723068330346,0.9863969770873465,1.0141845418185722,1.0511206301247202,1.086580291026976,1.1203433391524524,1.1467695963091966,1.1661194591987423,1.1714332452634486,41,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,6,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell6,0,death,42,42,0.8426565296136225,0.9807822371704242,1.7080122076604436,0.20131270492116934,0.9999999872575968,1.0000479785181944,4.021071425915046e-06,1.5143916399962887e-06,676.2439024390244,100.39121847234354,14.666829453552046,19.39389955731592,11.366853817744145,14.378061573679854,1.305186449027643,1.3074109670592517,1.274132853601037,1.2347277286576062,1.1770639594008283,1.1115988870946372,1.053223473269765,0.9807180689602364,0.919178331770548,0.8751346410774603,0.8401848383066131,0.815777937086617,0.7910244799241787,0.7693343889422533,0.7531619319101659,0.7472145717318465,0.74849438376543,0.7524246398995562,0.7618604346019465,0.7748029391940047,0.7909900633300223,0.8158554085871068,0.8517533816942354,0.8947873522595662,0.9417100505131047,0.9945278138649173,1.0561932005533359,1.1169033748347585,1.1738419881681117,1.2249111286023768,1.2598616030158065,1.2859141274196346,1.2897569813379428,1.285977808440604,1.2619203968745907,1.2217173401902361,1.1744932779451696,1.1098555646291592,1.060747297798715,1.008379959478611,0.9503041563964472,0.8978487093274187,0.8468171547098857,0.8121677113742363,0.7820632864789265,0.7558145159628333,0.7398591361394743,0.7321516624311122,0.7319674971627026,0.7410765915382199,0.7563096183102306,0.7718947195425266,0.7947822125946603,0.8262923461634938,0.8613163450869118,0.9087946967380803,0.9550759443422643,1.0018015329430743,1.053470995368027,1.1079745641568812,1.1569914178150456,1.2110584450931083,1.2521507478341825,1.2756255283588316,41,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,7,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell7,0,death,42,42,0.8335606617596469,0.9800609032805877,1.7743856875985164,0.21173717458547237,0.999999916407033,0.9999155439814593,3.987427007727294e-06,3.792087836692651e-06,564.060975609756,92.18897585206439,13.395580477670553,18.025618117983484,10.191874954106353,13.102769060832697,1.3310222509430676,1.3176001223122202,1.2781697802427339,1.2335327049581015,1.1718226235087326,1.1193170692862533,1.0415323100438931,0.9718560053081047,0.9224534674388606,0.8826202488527065,0.8449897998716773,0.8080326478655745,0.777821149767899,0.7598686857921321,0.747686777173019,0.7409307942157839,0.7381359847580514,0.7385441224749495,0.7467469006049924,0.7620479159238862,0.7827483968036931,0.8062163257017368,0.835590330565848,0.8740346460807614,0.9206581493703331,0.9778362163683263,1.0451041896168778,1.1084970991785934,1.1793393274632895,1.240913353315214,1.2873233702124618,1.3138319486525,1.320243873247286,1.308159365886595,1.276786190707509,1.223216588904218,1.1701495356676055,1.1161648820086223,1.0431593482087298,0.9876627384162531,0.9365752848183236,0.8862849837396203,0.8481056704753782,0.8149095046810988,0.7857203658034162,0.7614032771529221,0.7464590406999355,0.7389578979189803,0.7393108838941993,0.7439571182902266,0.7511689212264084,0.7637250917713817,0.781277720521136,0.8006794234601463,0.8275542113839126,0.8684750068478468,0.9197308813653341,0.9771639239497301,1.0443330363529484,1.1040217556604526,1.1672868059902657,1.2274810511891434,1.2824860171573917,1.326264302905013,41,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,8,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell8,0,death,42,42,0.8326221331430603,0.9805950557107459,1.7718312444837692,0.21185498985165352,0.9999999750507431,1.0000958726421958,1.8582805436324538e-06,-5.34498068198377e-07,579.219512195122,93.49848704090101,13.57705926979855,18.276487441689174,10.327324535422516,13.281513074549233,1.3421691219981124,1.3530033245319273,1.3197256995410453,1.2748671304888841,1.2177762868927746,1.1437601229039633,1.069495323227673,0.9824813124610157,0.9146404208206549,0.8532700117041425,0.8059860089930092,0.7670841275191889,0.741576966716022,0.7264877644980826,0.7138876435233326,0.706446457199934,0.7053743164713789,0.7118551251364917,0.725189224975865,0.7413029176432911,0.7630881449071373,0.7940314106824922,0.8378419585344268,0.8918012002619301,0.9509169575644703,1.0086845203143795,1.0794859979210831,1.1507584467166807,1.2159915406529496,1.2702102835585432,1.2983384452215054,1.3099153390744838,1.305113277784208,1.2821950185589674,1.2437913592268781,1.202384509691378,1.1460202292698185,1.0848566555395358,1.0335223049652287,0.9693436593544192,0.9131257519489382,0.8729870435668201,0.8462346821296506,0.8238747817714039,0.8028685770383696,0.7873877010694365,0.77977525606388,0.777691125869751,0.7785952803565235,0.7840584879968224,0.7917187475576634,0.805229489396258,0.8233101426101312,0.8417139881994666,0.8618370701627034,0.8851569818287361,0.9190910167810393,0.9650785864853277,1.0061202921518466,1.0556195974349976,1.115822393719743,1.1783088358437144,1.2378743828796759,1.2971488615361655,41,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,9,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell9,0,death,42,42,0.87100016772815,0.980853788434803,1.5558728501729187,0.16738446819316474,0.9999999392048069,0.999986053706864,2.4955264868703384e-06,-1.268624497700527e-06,567.1341463414634,90.44971349886424,13.433555554473118,16.96067838407694,10.922226131727388,13.247925223373786,1.215459820700855,1.1979952120199435,1.1912867964767828,1.184156176520557,1.1470607315621726,1.0947033864695852,1.0455625900408116,0.9971820639400948,0.9579723797193388,0.9208871460542446,0.8872555785062837,0.8648320203874169,0.84300343728647,0.8216969356304262,0.808945382513651,0.8019092882551798,0.8018710802241069,0.8058314745019122,0.8101730055925322,0.824828820984538,0.84643341855305,0.8666023190428571,0.889840123130054,0.91935018359161,0.9541951330696664,0.9969894638875636,1.0407759125639753,1.080292573789271,1.1182773985513828,1.1563229182871377,1.1947045180855729,1.2199466083107926,1.2354442724367467,1.2430618914162241,1.2307561228914958,1.2146530122291752,1.1789454628781575,1.1436100674838554,1.0897719307643612,1.0250773517096914,0.9617053488405739,0.9061443587628807,0.8562044152399388,0.8171997331991429,0.7907315826997524,0.7708161182519866,0.7568365146474141,0.7479268167077041,0.7479589232584325,0.7592822836666573,0.7759793880509167,0.797604162518571,0.820979473067493,0.8480551751648507,0.8895461704672837,0.9404498106095849,0.9948912088463946,1.0502707071420623,1.1009162955167817,1.135962963104248,1.1690529584884644,1.1885668533604319,1.2028977783714854,1.2150680611773235,41,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,10,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell10,0,death,42,42,0.8090980443406641,0.9469045334901751,1.5793706619275627,0.20665119485349376,0.9999999247113616,0.9998974878030111,-3.133709573857883e-06,-1.147047480499003e-06,587.780487804878,95.52888472581905,13.675555678097798,17.41158005823562,11.030827461232146,13.391088927664407,1.240050057085549,1.2233643328271262,1.2037678927910038,1.170393780964177,1.1372748060924252,1.1152599817369042,1.0904999084588958,1.0679488196605589,1.042272109810899,1.015764403633955,0.9812138923784581,0.9449011552624587,0.8900540979897104,0.8355527694632368,0.7814445175775667,0.7137366591430292,0.6689878760314569,0.6359976617301383,0.6165712185022307,0.6135712673024434,0.636580823398218,0.6761847719913576,0.7278888298244011,0.8126968959482704,0.9099632908658284,1.0283398541008555,1.121441009568005,1.1997837729570342,1.2555833502513607,1.2922250962838895,1.2942417045918906,1.2863821547205856,1.2657911021534989,1.2305343616299513,1.192980184787657,1.1471203565597534,1.100601382371856,1.0583738350286716,1.0212185644521945,0.984991423967408,0.9463973801310469,0.9187746033435915,0.894815660104519,0.8686764734547313,0.8439499997511143,0.8291184378833305,0.8168207843129228,0.8065910121289696,0.8006998547693578,0.7944290434441915,0.7950587984992237,0.798778054190845,0.8098780483734317,0.8349144022639204,0.8610993434743184,0.8975865535619783,0.9422959394571258,0.9981415606126552,1.0572605103981205,1.108514724708185,1.1550010966091622,1.1924746269133033,1.2245443506938656,1.2404486144461282,41,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,11,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell11,0,death,42,42,0.9048958576021481,0.9821864266998173,1.3200898283190625,0.10944963501072026,0.9999999874167883,0.99988795513323,1.3997998157221074e-06,1.0556152567157972e-06,603.4512195121952,91.54124066182084,13.85784991083273,16.148959738042713,12.23804796635098,13.774151546199148,1.134265373392803,1.1128620025588245,1.0992310396054896,1.0825288848179142,1.0541855111354734,1.0266751327165744,1.0013021201622196,0.9826348932777963,0.966154025822151,0.9539781489023348,0.9423813587281762,0.9300999743182484,0.9276388200317941,0.9284988016617007,0.929905825998725,0.9348818863310465,0.9346064314609621,0.9222257471666103,0.9078246645811128,0.894344597328,0.8835924253231142,0.8808284430969052,0.8869759353195749,0.9010539418313561,0.9248532158572499,0.9557666080753978,0.9957231661168541,1.0318862694065745,1.077847297598676,1.1185465614970138,1.1394133771338113,1.1619991616504948,1.1743095357243607,1.1823360600122592,1.1719989951063947,1.1480225586309665,1.118174581992917,1.0868420164759567,1.0555960027182973,1.020238326817024,0.987697364353552,0.9534955606227968,0.9131157877968579,0.8815605175204393,0.8577252670032222,0.8449431236197309,0.8350988132197682,0.8305880921642955,0.8321531822041768,0.8337724136143196,0.8436202087053438,0.8664858530207378,0.8888285029225234,0.9134137426934591,0.9468916887190284,0.978783898237275,1.0092074289554502,1.040756708238183,1.0767546834015265,1.1080903309147532,1.1300011582490874,1.1446571175645037,1.1539449255640915,1.1597077439470989,41,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,12,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell12,0,death,3,3,0.695403183528003,0.9482589022230965,2.359940782491118,0.3469889676356898,1.000000118810391,0.9997544015389916,-1.436525212213316e-06,-6.721125982042824e-07,197.5,59.711534348335626,7.924845896713398,12.414699283135693,5.289994415810304,7.483302116394043,1.4453290104866028,1.4701619744300842,1.4031888842582703,1.2991670370101929,1.2066554427146912,1.1325373649597168,1.0903301239013672,1.052491009235382,0.9590993225574493,0.8862261474132538,0.763139545917511,0.6704484522342682,0.6394024193286896,0.6213438808917999,0.6099963188171387,0.6047811210155487,0.6075859665870667,0.6182697713375092,0.6356634795665741,0.660724014043808,0.6949484348297119,0.728697806596756,0.7439488470554352,0.761774331331253,0.7882608771324158,0.8424952030181885,0.9200290441513062,1.026693433523178,1.1788663864135742,1.2954071760177612,1.3925424814224243,1.5459137558937073,1.5638293623924255,1.5758208632469177,1.5376706719398499,1.4235138893127441,1.2342636585235596,1.0855311751365662,0.8702315092086792,0.8039088249206543,0.7579673528671265,0.7267912924289703,0.657363623380661,0.5953632891178131,0.5807718634605408,0.5839509963989258,0.5946644246578217,0.6114194095134735,0.5933717638254166,0.5821895450353622,0.5772415846586227,0.5853946506977081,0.6034490168094635,0.6576888561248779,0.7693779468536377,0.8323067426681519,0.908640593290329,0.9994470179080963,1.10907381772995,1.223043143749237,1.3245198726654053,1.3420939445495605,1.373968482017517,1.4201395511627197,2,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,14,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell14,0,death,39,39,0.882761723932526,0.9814724203040939,1.4468792373378767,0.14044996520548964,0.9999999986207214,0.9999379243755261,5.123407699844895e-06,9.297439359434525e-07,833.5657894736842,108.92936360572824,16.287703968238706,19.808602046909446,13.70432360576127,16.128356582240055,1.1987983145211871,1.1991747053045976,1.1903917914942692,1.1689207208784003,1.1415507134638334,1.1013390061102415,1.0596178236760592,1.0185087887864364,0.9798004235091963,0.9394094489122692,0.9060401022434235,0.8742969804688504,0.8455311514829335,0.8266359520585913,0.813088490774757,0.8004424995497653,0.7973622177776537,0.8018416244732706,0.8105475416308955,0.8230353499713697,0.8429740369319916,0.86738594425352,0.9002493023872375,0.9337106033375389,0.9789376619615053,1.0324012292058844,1.078567120589708,1.1095720623668872,1.140717537779557,1.1711165465806659,1.1866704915699207,1.2030073341570402,1.213043445035031,1.1945363690978603,1.1706829698462236,1.140355241926093,1.0890770382002781,1.0444253541921313,1.0054999605605477,0.9801001595823389,0.9593453987648612,0.9374552510286632,0.9172421082069999,0.8953392929152438,0.8768166585972434,0.8591790544359308,0.8510963101136056,0.8471033290812844,0.8451945405257376,0.8437821818025488,0.8435229957103729,0.8540989929123929,0.8681805871034923,0.8836544124703658,0.9084791964606235,0.937136571658285,0.9634976983070374,0.9957957612840753,1.040592777101617,1.0753822483514484,1.107099147219407,1.1344183118719804,1.1664874459567822,1.1825255124192489,38,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,15,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell15,0,death,40,40,0.9060796323734785,0.9834461538617236,1.3571639367375423,0.11515949360436686,1.0000000053531761,0.9999777659201792,5.608524950840268e-06,-3.4828018262870662e-06,666.1282051282051,95.45301697508368,14.468349959358747,17.0283786011804,12.563254846109045,14.371750342540253,1.1527453783230903,1.1466490274820573,1.1323201136711316,1.1201365758211186,1.1031349316621437,1.0719034335552118,1.0429928226348681,1.0109212459662023,0.9862036185386853,0.9606636472237415,0.9309931534987229,0.9040302542539743,0.8817047094687437,0.868689469802074,0.8628451335124481,0.8631687424121759,0.8598523919398968,0.8616983325053484,0.8741541076929141,0.8767336668112339,0.8815923592983148,0.8955706770603473,0.9183782461362008,0.9447354063009604,0.9740769970111358,1.0066955181268544,1.0327532597077198,1.0638522337644527,1.0965785475877614,1.1261279582977295,1.1487899621327717,1.1596873662410638,1.1637065563446436,1.1642073087203197,1.1507508601897802,1.1310441096623738,1.1103261739779742,1.0780997979335296,1.0510574120741625,1.02043001468365,0.9856600088950915,0.9517574463135157,0.9226784629699512,0.8954164538628016,0.8753475974767636,0.8611828715373309,0.8463691014509934,0.837429790924757,0.8337323436370263,0.8386500355524894,0.8497405969179593,0.864030550687741,0.881522747186514,0.9016931011126592,0.9270719595444508,0.9594316604809884,0.9987183396632855,1.039225989427322,1.0686939114179366,1.0898183324398139,1.1088020893243642,1.1247222362420497,1.1304900493377295,1.1438364187876384,39,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,16,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell16,0,death,23,23,0.8506208315582022,0.9686218323605528,1.3203007433058038,0.13755898579132037,1.0000001480889644,0.9999842221896823,8.151331315580551e-07,-2.738350466844469e-06,380.34090909090907,74.85919326543097,10.98617101664061,13.011902095884881,9.886135415249864,10.88058293949474,1.1758443929932334,1.1538016308437695,1.132243882526051,1.1057237576354633,1.0919995253736323,1.066706199537624,1.043257396329533,1.0185232758522034,0.9804155311801217,0.9465625340288336,0.9310901165008545,0.9090684679421511,0.8851327733560042,0.8667514811862599,0.8649676035750996,0.8547808175737207,0.853380327874964,0.849722149697217,0.8479794290932742,0.8546277203343131,0.8633454469117251,0.883977245200764,0.9148634428327734,0.9486121914603494,0.9804181862961162,1.0156228650699963,1.0587050399997018,1.0929113951596348,1.1160410913554104,1.1236117671836505,1.1386426768519662,1.1395019617947666,1.1335098851810803,1.1251468387517063,1.1008838306773792,1.094416019591418,1.0910697606476871,1.0796586654402993,1.0686911398714238,1.0584862801161679,1.0472115738825365,1.0220299769531598,0.995368941263719,0.9724066094918684,0.9499349187720906,0.8956434266133741,0.8576840270649303,0.8313667286526073,0.808772171085531,0.7969799664887515,0.7931793386285956,0.792661265893416,0.8035734973170541,0.8258329765363173,0.8619783656163649,0.8896933197975159,0.9281302365389738,0.9752827422185377,1.0378684211861005,1.0996340350671248,1.1497315222566777,1.1849400021813132,1.2026883092793552,1.198984075676311,22,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,17,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell17,0,death,42,42,0.9044869723694154,0.9828747955041645,1.3942222613853976,0.12313031523169389,1.000000002654468,0.9999482246846935,6.3759956041472645e-06,3.645943979373579e-06,803.829268292683,105.68374895309677,15.994245845326809,19.04855000458247,13.669704392053346,15.872408378414992,1.1680487539710067,1.1753158656562246,1.1589039273378325,1.1351220055324276,1.1119669821204208,1.0831170430997523,1.0547210443310622,1.025898318465163,0.9968719060828046,0.9652909825487834,0.941587128290316,0.9130967942679801,0.8872657752618557,0.864472764294322,0.8443985203417336,0.8313451438415341,0.8214305726493277,0.816089730437209,0.8179685008235094,0.8276891635685433,0.8460161656868167,0.8723752513164427,0.9031524716353998,0.9382258159358327,0.982639655834291,1.0248518091876333,1.0664931652022571,1.1023640138346975,1.1314931962548234,1.1480317435613492,1.1671364045724637,1.1705521199761368,1.1761381567978277,1.1720045659600236,1.1519177047217763,1.1313393319525369,1.1006009433327653,1.0585260681989717,1.0217102736961552,0.9964728297256842,0.9779790887018529,0.9580657772901582,0.9452483188815233,0.9165357147775045,0.8862509015129834,0.8587568387752627,0.8407271359024978,0.8319944448587371,0.8290901867354789,0.8334580587177742,0.838788372714345,0.8500882125482326,0.8731417074436094,0.9033679496951219,0.9426979451644711,0.9767428636550903,1.0038489132392696,1.0221189609388026,1.0420351639026548,1.0721298165437652,1.101722877200057,1.1193411350250244,1.139291853439517,1.1470551054652145,41,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,18,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell18,0,death,34,34,0.9092812748540477,0.9814430211917147,1.3015734248807571,0.1023455091902631,1.000000013546191,0.999989796936415,-9.697161332069563e-06,1.5994710627764494e-06,609.8939393939394,91.10129958523034,13.848552791291473,15.917801378654355,12.385983863993433,13.774832479881518,1.1323005177757957,1.131680625857729,1.125962661974358,1.1126508459900364,1.0883802283893933,1.0649098392688867,1.0347423408970688,1.012904618725632,0.9947872794035709,0.9749343467481209,0.9520196119944254,0.9287200461734425,0.9086535609129703,0.8923720518747965,0.8807377128890066,0.8725895592660615,0.871541106339657,0.874169667561849,0.8752117608532761,0.8796608448028564,0.8884590268135071,0.9040998798428159,0.9240282087615042,0.9442270795504252,0.966106420213526,0.9915086861812707,1.0283124392682856,1.0782522215987698,1.109900171106512,1.1325276945576523,1.1467378175619878,1.1506058049924446,1.148845986886458,1.1377398534254595,1.1223846023732966,1.1070723208514126,1.0912072803034927,1.0582876945986892,1.020307315118385,0.9843143784638607,0.9547723585909064,0.9307284860899954,0.913012809825666,0.8985766804579532,0.8937359018759294,0.8918312733823602,0.8879588607585791,0.8869285709930189,0.8907764445651661,0.8906285690538811,0.893246079936172,0.8980496182586207,0.9042172468069828,0.9183558659120039,0.9359696597763987,0.9585342696218779,0.9806289401921359,1.0054658416545752,1.0336602041215608,1.0650081923513701,1.0882315400874976,1.105880238793113,1.1171373345635154,1.124535903786168,33,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,19,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell19,0,division,24,24,0.7746565937133968,0.9499372381138652,1.2262779001610642,0.12875240936754648,0.9999999026647017,0.9999660557395759,-1.92718328245426e-07,3.4516554240311086e-06,312.7826086956522,71.15321788745416,9.961039664515045,12.364531484587701,10.124601721291965,9.878897708395254,1.0138099193572998,1.0316235293512759,1.0589127981144448,1.0855865530345752,1.0862419708915378,1.0875874965087227,1.069197776524917,1.0513108683669048,1.0455037225847659,1.0451488080232039,1.0189718008041382,0.9712710769280143,0.9302950605102207,0.900206112343332,0.882141509781713,0.8732494815536167,0.8675599279611007,0.8728145335031592,0.8879408292148424,0.9112965127696162,0.9459930217784384,1.0033876610838848,1.0414539160935774,1.0566529864850251,1.0864904782046443,1.0850960897362751,1.086641534515049,1.0751458821089372,1.0633431310239045,1.0300319505774456,0.9918623151986495,0.9674294279969257,0.9596769965213278,0.9513589532478995,0.9360286049220873,0.9170164932375369,0.9143153454946435,0.9221086217009503,0.9426828260007112,0.9794212787047677,1.0052843638088391,1.0193628720615222,1.0323630364044853,1.0411617600399514,1.0397917291392451,1.0444824203200962,1.0423487787661345,1.0337174327477165,1.01850832545239,1.0001943137334741,0.9913408134294592,0.9946272476859714,0.9954423282457434,0.9892329495886097,0.9754350807355798,0.9593296802562216,0.9500507401383441,0.9433583539465199,0.9350494509157927,0.9369350982748944,0.9467121699581975,0.9565139749775762,0.9718821852103524,0.997885551141656,23,True
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,20,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell20,0,death,42,42,0.925943993398766,0.984759185199926,1.2108636404871898,0.07632944677115706,1.0000000511146778,0.9999781631623679,-1.3888927967448086e-06,1.1437520858239461e-06,471.6707317073171,79.98487163806462,12.247851124477872,13.639622092894475,11.281663027668804,12.208899986453172,1.0936942304052957,1.0891917376983455,1.0835672660571773,1.0743468796334616,1.0685498714447021,1.0517774355120775,1.0387767407952286,1.0197720774790136,1.003346126254012,0.9840191966149865,0.9596983310652942,0.9351057962673467,0.9171462567841134,0.9111495425061482,0.9040065683969637,0.8970703046496321,0.8977493440232626,0.9022889762389951,0.9092683675812512,0.9155661507350642,0.9270503579116449,0.9417042296107222,0.9628680755452412,0.9834947149928023,1.003779270300051,1.02243169924108,1.0371109857791807,1.0542774374892072,1.0690080945084734,1.0720016243981152,1.0768072924962857,1.0871418627297007,1.089292471001788,1.0895053817004692,1.0848845461519754,1.0777565880519588,1.07017272565423,1.0601262333916455,1.0382100837986643,1.0202816724777222,1.0025351803477218,0.9781396069177767,0.9551193685066409,0.9377565427524287,0.9247292338348017,0.9118609602858381,0.9023628990824629,0.898708453992518,0.8968041073985216,0.9003659341393447,0.9046152553907255,0.9161749801984648,0.9307429994024882,0.9463774736334638,0.9659651823160125,0.9839074379060326,1.0004091989703294,1.0188190791665055,1.0360916838413332,1.0515011461769663,1.0663342563117422,1.0713735469957677,1.0821648501768344,1.0910044792221814,41,False
seq0008_HeLa-S3_nuc_pos0_q3_5c,HeLa-S3_nuc_pos0_q3_5c,DynamicNuclearNet,train,21,seq0008_HeLa-S3_nuc_pos0_q3_5c:cell21,0,death,42,42,0.8716418688190634,0.9727258665706588,1.3103749518566419,0.13349037121912627,0.9999999768250133,0.9999829608938147,3.6243504617344933e-06,4.01132026992084e-06,450.6829268292683,80.56047274111809,11.971278138260779,14.107401426154233,10.802692412491947,11.862184757139625,1.0931340194329984,1.0668057377745466,1.0504834041362856,1.0446357727050781,1.0492108231637536,1.0601449696029104,1.0605095639461424,1.0557947638558178,1.0310527493314046,0.9975834052737166,0.9690371184814267,0.9480421732111675,0.927502716459879,0.9051875879124898,0.8889778881538205,0.8758685661525261,0.8645735673788117,0.85835198949023,0.8552576652387294,0.8574829624920357,0.8637293635345087,0.8765424359135512,0.8959251525925427,0.922077939277742,0.9561951611100173,0.9950337322746835,1.030185737260958,1.0629515735114492,1.0967409334531644,1.115771407034339,1.1380957975620176,1.159562770913287,1.1773950995468512,1.1782868489986513,1.175014556908026,1.174292043941777,1.1616429119575313,1.128598160860015,1.0752058523457224,1.0253426287232377,0.9749991006967498,0.9252666409422712,0.8769668326145266,0.8376676309399489,0.8114857891710793,0.7921113866131481,0.7744323480419997,0.7675094604492188,0.7679245660944682,0.7766645696105027,0.7959265011112865,0.8237371793607386,0.8639653572222081,0.9170316632201032,0.9815279201763433,1.050999799879586,1.098285768090225,1.128243071276967,1.1405383115861474,1.140281238207003,1.1347275812451432,1.1255384799910755,1.1228444896093228,1.1138584003215883,41,False
